n_updates,fps,policy_loss,approxkl,value_loss,policy_entropy,true_reward,total_timesteps,ep_len_mean,clipfrac,serial_timesteps,time_elapsed,ep_reward_mean,explained_variance
550,252760,-0.0043063494,0.0041792407,0.0026072164,3.1983705,0.09186344,13750000,250.0,0.041408,137500,171.47551083564758,22.96586008443621,0.977801114320755
551,245775,-0.0043262956,0.005515623,0.004045762,3.1935484,0.09044147,13775000,250.0,0.065960005,137750,171.7726924419403,22.610367187025187,0.9773620050400496
552,251492,-0.0045702243,0.0046947515,0.0071375505,3.1886878,0.090104446,13800000,250.0,0.046579998,138000,172.0730595588684,22.52611202605289,0.9625871032476425
553,253642,-0.005201894,0.0049350476,0.003142524,3.1875813,0.092052355,13825000,250.0,0.056212,138250,172.38214445114136,23.013088060575683,0.9583789631724358
554,251095,-0.004165766,0.004591412,0.021593671,3.1848264,0.090762034,13850000,249.04,0.049044,138500,172.68660283088684,22.804248855064888,0.9406575486063957
555,241383,-0.005641231,0.0039770445,0.9342941,3.1841145,0.08305237,13875000,247.58,0.033944,138750,172.99591183662415,22.705704356658547,0.8506692796945572
556,262081,-0.0033326067,0.006440997,0.0029273194,3.1825635,0.091019206,13900000,250.0,0.080052,139000,173.29572939872742,22.754801836035696,0.9737673606723547
557,252907,-0.0035016853,0.006610329,0.022435492,3.1781378,0.08933285,13925000,250.0,0.081616,139250,173.58988404273987,22.333211593077372,0.9467078819870949
558,251358,-0.005311955,0.004230087,0.012933163,3.1761484,0.09087025,13950000,248.96,0.035156,139500,173.88536715507507,22.72406596078523,0.9471145905554295
559,245582,-0.00494746,0.003527147,0.011136793,3.1738963,0.09082927,13975000,250.0,0.031316,139750,174.18956303596497,22.70731534056853,0.9602563716471195
560,246352,-0.0029685465,0.0065727606,0.0023425403,3.1712568,0.09183619,14000000,250.0,0.082044005,140000,174.4912919998169,22.959047503416897,0.9760982021689415
561,256539,-0.0035359743,0.006623832,0.00290386,3.1658866,0.09079835,14025000,250.0,0.083671995,140250,174.7916967868805,22.699588268501902,0.9784345906227827
562,244318,-0.0054902486,0.005370834,0.15476695,3.1607423,0.08973998,14050000,248.86,0.03924,140500,175.08737778663635,22.994408596908265,0.8596962988376617
563,240988,-0.004965146,0.0042369426,0.0099525545,3.1604156,0.09146793,14075000,249.29,0.040656,140750,175.39361214637756,22.846846492173736,0.9459843784570694
564,258102,-0.0039604707,0.0042967605,0.005162743,3.1631842,0.09171696,14100000,250.0,0.044660002,141000,175.69886016845703,22.929240770133124,0.9517527408897877
565,249838,-0.0039301543,0.0050695837,0.0022567227,3.1640875,0.09161185,14125000,250.0,0.058916003,141250,175.99833273887634,22.902960362647008,0.9753185790032148
566,248141,-0.004072517,0.0056087147,0.009088065,3.165581,0.09021055,14150000,250.0,0.065239996,141500,176.29572701454163,22.552638350236176,0.9588890597224236
567,247938,-0.004228168,0.005887539,0.011397696,3.1650023,0.090472326,14175000,249.54,0.07252,141750,176.5951805114746,22.598867507764044,0.9500299468636513
568,244197,-0.0041124313,0.0047659525,0.006527477,3.1649272,0.0900321,14200000,250.0,0.054332,142000,176.8960566520691,22.508024232175995,0.9697375632822514
569,244242,-0.0058671497,0.003959286,0.010475336,3.163731,0.09032659,14225000,250.0,0.037852,142250,177.2006871700287,22.58164846802785,0.9514967203140259
570,254535,-0.0040718103,0.0035635855,0.0031883835,3.1598964,0.09185203,14250000,250.0,0.034432,142500,177.50211191177368,22.963007799985352,0.9642805345356464
571,253069,-0.0039196564,0.004629397,0.0150388675,3.1570249,0.08997471,14275000,250.0,0.050284,142750,177.79883122444153,22.49367717213521,0.9524734690785408
572,261710,-0.00389531,0.0048982766,0.0026367155,3.1574879,0.09193068,14300000,250.0,0.054955997,143000,178.09473538398743,22.9826708693197,0.9742181338369846
573,251694,-0.004603484,0.0036599312,0.0035368125,3.1567812,0.090173155,14325000,250.0,0.035516,143250,178.39201426506042,22.543289699314847,0.9768373519182205
574,249950,-0.004361055,0.004808125,0.004101668,3.1556854,0.09088443,14350000,250.0,0.05362,143500,178.68954491615295,22.721108082071442,0.9709348324686289
575,252957,-0.004036951,0.004588059,0.0021520522,3.1541827,0.09304291,14375000,250.0,0.049127996,143750,178.986647605896,23.26072848395781,0.9661922454833984
576,247609,-0.0040187,0.005085287,0.00255042,3.148783,0.09169681,14400000,250.0,0.058316004,144000,179.28714752197266,22.924204715613378,0.97701620683074
577,247400,-0.0053138686,0.0037956561,0.0150049925,3.143466,0.090697594,14425000,248.98,0.035672,144250,179.58534216880798,22.689455787869264,0.9450309351086617
578,256526,-0.004006388,0.004496192,0.0029535808,3.139192,0.09087329,14450000,250.0,0.048704,144500,179.8956036567688,22.71832279333288,0.977987177670002
579,253986,-0.0031942162,0.005011873,0.0022987188,3.13416,0.09126132,14475000,250.0,0.057492,144750,180.1937654018402,22.815331079195186,0.9780583642423153
580,250391,-0.0043238634,0.003582836,0.0020061708,3.1291826,0.092727624,14500000,250.0,0.035292,145000,180.49237775802612,23.18190591207087,0.9699206836521626
581,250664,-0.0038892603,0.0041309,0.0020199008,3.1228561,0.0912759,14525000,250.0,0.039640002,145250,180.79190349578857,22.818975957014064,0.9788066502660513
582,255083,-0.0038777092,0.004844354,0.0053007198,3.1147926,0.09071005,14550000,250.0,0.052676,145500,181.09354043006897,22.677512862045916,0.9681077413260937
583,246297,-0.0038201592,0.0047855945,0.0032372824,3.10807,0.09169625,14575000,250.0,0.053556003,145750,181.39214205741882,22.92406025475788,0.9666953757405281
584,248668,-0.0041753985,0.003742867,0.007070849,3.0997744,0.091213174,14600000,250.0,0.036468,146000,181.69333457946777,22.803291904398534,0.9531518630683422
585,241186,-0.004870474,0.005577644,0.012787245,3.0916035,0.09067134,14625000,250.0,0.064576,146250,181.99517273902893,22.66783394293743,0.9410892464220524
586,256949,-0.0034247872,0.0044764355,0.033812013,3.0829241,0.089957595,14650000,248.44,0.039756,146500,182.2989513874054,22.559332676132254,0.9332519546151161
587,234179,-0.004049276,0.004899976,0.0025674955,3.0765982,0.091522396,14675000,250.0,0.054223996,146750,182.59757614135742,22.880598051017024,0.9748691096901894
588,261767,-0.0038093613,0.008892054,0.0057189786,3.0666013,0.09050791,14700000,250.0,0.117972,147000,182.9016613960266,22.626977056842225,0.9602567702531815
589,259172,-0.004458014,0.006083996,0.0030025714,3.0621555,0.09156653,14725000,250.0,0.075284004,147250,183.19899249076843,22.891633858526838,0.9688392709940672
590,255328,-0.0029958084,0.006349438,0.004569099,3.0613298,0.091009356,14750000,250.0,0.079556,147500,183.49651551246643,22.75233875138505,0.9632735066115856
591,248112,-0.003647454,0.004365714,0.0021356624,3.058054,0.09114528,14775000,250.0,0.04768,147750,183.79007482528687,22.786321950136244,0.9800079707056284
592,256983,-0.005020169,0.006496051,0.017411899,3.0548983,0.090196796,14800000,249.48,0.079576,148000,184.08818411827087,22.553703347246568,0.9254020303487778
593,256924,-0.003398899,0.0049826866,0.0027645275,3.0511413,0.090861954,14825000,250.0,0.055556,148250,184.38327527046204,22.715489209719998,0.9816315844655037
594,261895,-0.0041471375,0.0049511767,0.003931544,3.0452,0.09124245,14850000,250.0,0.057348,148500,184.67884159088135,22.810613002612808,0.971744479611516
595,251296,-0.004506679,0.0041384916,0.0038281989,3.0386484,0.09108689,14875000,250.0,0.040688,148750,184.9700484275818,22.77172097799099,0.9734472129493952
596,244402,-0.004240712,0.0052184253,0.005445062,3.033271,0.090446144,14900000,250.0,0.059468,149000,185.272066116333,22.61153313747296,0.9601861648261547
597,251010,-0.0039336607,0.0059445114,0.0022568845,3.0269573,0.09142497,14925000,250.0,0.069224,149250,185.5803632736206,22.8562437348361,0.9764712993055582
598,247497,-0.0047939206,0.004025138,0.005668559,3.0213075,0.091285296,14950000,250.0,0.040596,149500,185.87924480438232,22.82132323197513,0.9557311162352562
599,247236,-0.0038527227,0.0046791798,0.0033287327,3.0217292,0.091622725,14975000,250.0,0.050392002,149750,186.18152499198914,22.905679866439822,0.9703349340707064
600,245845,-0.003044928,0.0076793903,0.0049531017,3.0176873,0.090795144,15000000,250.0,0.099824,150000,186.48324966430664,22.69878724150872,0.96585638448596
601,255944,-0.0024723678,0.0052897995,0.0020960157,3.0134406,0.09196583,15025000,250.0,0.063067995,150250,186.78404021263123,22.991457372395672,0.9762890562415123
602,255570,-0.004729872,0.0037436094,0.0034384378,3.0089293,0.09129741,15050000,250.0,0.037564002,150500,187.07775616645813,22.824352340370535,0.969205042347312
603,246125,-0.003815116,0.005221569,0.0028957848,3.0049396,0.091349855,15075000,250.0,0.060443997,150750,187.37897205352783,22.837465110580307,0.9719329867511988
604,246614,-0.0037889872,0.0047684703,0.0023297206,2.9989376,0.09161739,15100000,250.0,0.051828004,151000,187.6832377910614,22.904346106568628,0.9778960179537535
605,261557,-0.0042706593,0.0071830363,0.019089326,2.9950726,0.08961091,15125000,249.36,0.084292,151250,187.982985496521,22.48700320928781,0.9529980793595314
606,246357,-0.00438364,0.0048717055,0.005204536,2.9941113,0.09061834,15150000,250.0,0.05422,151500,188.27597451210022,22.65458575073619,0.9678636975586414
607,248014,-0.004278007,0.0038919114,0.0053114113,2.9925528,0.09039309,15175000,250.0,0.039979998,151750,188.58611822128296,22.598269890096198,0.9697063937783241
608,240100,-0.0034335784,0.0034306783,0.0034399845,2.990706,0.09157082,15200000,250.0,0.031112,152000,188.88305020332336,22.892705964884055,0.9711098466068506
609,256762,-0.00452534,0.0039464557,0.007142178,2.9860077,0.09102916,15225000,249.54,0.038888,152250,189.1826090812683,22.781488572463495,0.9593452103435993
610,258331,-0.003550689,0.0056865695,0.0030068385,2.9841435,0.091206074,15250000,250.0,0.065792,152500,189.47926425933838,22.801517277397544,0.9732685312628746
611,263498,-0.0048232563,0.00467894,0.0019401961,2.9778326,0.09207974,15275000,250.0,0.05152,152750,189.77048659324646,23.019934273890758,0.9781763292849064
612,252971,-0.0047936095,0.0045500346,0.0024122463,2.967258,0.09129536,15300000,250.0,0.048831996,153000,190.0680332183838,22.823840298063455,0.9758621733635664
613,259735,-0.0054992517,0.0036787638,0.006821727,2.9604158,0.091343224,15325000,250.0,0.03468,153250,190.36502146720886,22.835806740659244,0.9532562009990215
614,248263,-0.0041161277,0.0047395644,0.0018859782,2.959478,0.09183165,15350000,250.0,0.053916,153500,190.6585729122162,22.957912399874548,0.9813326671719551
615,252330,-0.0054897545,0.004409123,0.006497702,2.954721,0.09027709,15375000,250.0,0.047236,153750,190.9592673778534,22.56927332099287,0.9681801646947861
616,253230,-0.0030389987,0.00392571,0.0024082884,2.9499147,0.09251917,15400000,250.0,0.03868,154000,191.2571542263031,23.129792757256073,0.976263428106904
617,242664,-0.004552057,0.0035234268,0.0022612645,2.947163,0.09139845,15425000,250.0,0.032691997,154250,191.55318140983582,22.849609955614525,0.9768049884587526
618,240937,-0.0026344773,0.0059432457,0.0019521748,2.9418135,0.09139715,15450000,250.0,0.069772,154500,191.85670518875122,22.849286488715315,0.9837017059326172
619,248538,-0.005525749,0.003267971,0.0036507521,2.9335396,0.09047515,15475000,250.0,0.0305,154750,192.16119647026062,22.61878764732981,0.9760884996503592
620,261780,-0.0051782,0.008169125,1.8798044,2.9268298,0.07930966,15500000,250.0,0.060219996,155000,192.4614589214325,19.827414784818973,0.7498093247413635
621,240853,-0.004281293,0.0039741807,0.004748096,2.9244828,0.09099998,15525000,250.0,0.041084,155250,192.7574667930603,22.749995646728568,0.9758471213281155
622,251089,-0.004348862,0.0032055113,0.0028687804,2.9204252,0.09202986,15550000,250.0,0.028439999,155500,193.06125617027283,23.007467173788626,0.9696365166455507
623,248859,-0.003722208,0.0050115767,0.006853466,2.9188786,0.09106687,15575000,250.0,0.055744004,155750,193.35718369483948,22.7667158086032,0.9636828266084194
624,251297,-0.004671718,0.0028682598,0.0022411016,2.9186504,0.0919078,15600000,250.0,0.02486,156000,193.6589379310608,22.976949091983915,0.9801808223128319
625,255927,-0.0033052855,0.004300391,0.00271761,2.9146483,0.09085166,15625000,250.0,0.045776,156250,193.96174097061157,22.712916702696383,0.9843694660812616
626,251410,-0.0039252923,0.0056454227,0.005941128,2.9086504,0.090081535,15650000,250.0,0.0672,156500,194.25767278671265,22.520383529606878,0.9730211030691862
627,254096,-0.0044482667,0.0052727377,0.002042542,2.9023473,0.091013096,15675000,250.0,0.062088,156750,194.55574893951416,22.753272739335806,0.98354621976614
628,250461,-0.0041393815,0.004060547,0.008170049,2.8982806,0.09120639,15700000,249.32,0.038960002,157000,194.85686588287354,22.783734844090233,0.9512292966246605
629,244868,-0.0031123944,0.00439822,0.0027815602,2.8966608,0.09092975,15725000,250.0,0.048332,157250,195.15830159187317,22.73243683684486,0.9818184394389391
630,260066,-0.004634611,0.0043158988,0.002868784,2.8943655,0.091164835,15750000,250.0,0.043556,157500,195.46118831634521,22.79120818138217,0.97764234803617
631,238951,-0.0038046557,0.0073012174,0.005230877,2.891566,0.08937798,15775000,250.0,0.091512,157750,195.75367426872253,22.34449386398572,0.9736078213900328
632,236638,-0.003918593,0.0040767724,0.0031134035,2.890103,0.09060304,15800000,250.0,0.04314,158000,196.062561750412,22.650759666749547,0.9763860926032066
633,258029,-0.0046810694,0.0031951698,0.002692543,2.8857484,0.09126674,15825000,250.0,0.027444,158250,196.36902117729187,22.81668461885587,0.9747698754072189
634,245839,-0.004715654,0.006443247,0.009972972,2.8813603,0.090907946,15850000,250.0,0.076016,158500,196.66739583015442,22.726987370565126,0.9513074159622192
635,247667,-0.0024866436,0.0069177016,0.0023711524,2.8792615,0.09137853,15875000,250.0,0.087244,158750,196.96693325042725,22.844632948874494,0.9809097945690155
636,252803,-0.002815681,0.0070339763,0.0029983544,2.8756778,0.09137173,15900000,250.0,0.087016,159000,197.26447367668152,22.8429323520813,0.9741959348320961
637,252829,-0.0039458955,0.004517817,0.0042324746,2.8726735,0.09208536,15925000,250.0,0.046855997,159250,197.56634616851807,23.02134095789772,0.9648263864219189
638,245156,-0.004411479,0.003694851,0.010238247,2.8704255,0.09006388,15950000,249.52,0.033864,159500,197.8651478290558,22.510185545589284,0.9538908377289772
639,254219,-0.0031531074,0.006313791,0.0043150177,2.8663292,0.09167732,15975000,250.0,0.077907994,159750,198.16903448104858,22.919333517154243,0.9573326148092747
640,256705,-0.004288449,0.004363295,0.004500216,2.8602133,0.09133135,16000000,250.0,0.045096,160000,198.46558737754822,22.83283684066433,0.9708711914718151
641,255604,-0.00368927,0.007004882,0.0038274534,2.8537793,0.09062505,16025000,250.0,0.090924,160250,198.7578148841858,22.65626419037327,0.9710512477904558
642,249257,-0.004753857,0.0042552035,0.003222422,2.8490388,0.091087416,16050000,250.0,0.042556003,160500,199.05637407302856,22.771852352710848,0.9763996824622154
643,250823,-0.0033889797,0.006197924,0.004129217,2.8429813,0.09084851,16075000,250.0,0.07548799,160750,199.35539269447327,22.712129366416992,0.9672855474054813
644,251766,-0.0039042116,0.0042304834,0.0018537028,2.8382697,0.0921625,16100000,250.0,0.043619998,161000,199.6568465232849,23.040626856796898,0.9784152656793594
645,242353,-0.004585817,0.0056757336,0.0026821282,2.8339868,0.09191825,16125000,250.0,0.063816,161250,199.95459365844727,22.97956341321123,0.9799347184598446
646,247456,-0.0025656107,0.008947787,0.003961339,2.8313313,0.09086658,16150000,250.0,0.11677201,161500,200.25766396522522,22.716644892888016,0.9657918028533459
647,257479,-0.003864166,0.0041764565,0.004951281,2.8294723,0.090875216,16175000,250.0,0.040272,161750,200.56139612197876,22.718804663185438,0.9648995436728001
648,250009,-0.0032449574,0.006060726,0.0033357814,2.8282785,0.091056556,16200000,250.0,0.07600801,162000,200.85827159881592,22.76413637724887,0.9720895513892174
649,240950,-0.0039584804,0.0051340763,0.0017040434,2.8259933,0.09192615,16225000,250.0,0.0585,162250,201.15446066856384,22.981538047769803,0.9829372316598892
650,266678,-0.004906714,0.006503443,0.014048705,2.8260407,0.09116992,16250000,249.48,0.077379994,162500,201.45683336257935,22.801969152130695,0.9395741298794746
651,247971,-0.0046978183,0.0038903244,0.003378826,2.830091,0.091348685,16275000,250.0,0.037496,162750,201.75341248512268,22.837168523121672,0.9743447527289391
652,259727,-0.0037844698,0.0049861586,0.0038785748,2.8313963,0.09265473,16300000,250.0,0.058048,163000,202.05264329910278,23.16368174775387,0.9540418386459351
653,262052,-0.0037138567,0.004357991,0.0021755882,2.8311496,0.09126557,16325000,250.0,0.046176,163250,202.3499255180359,22.81639019451628,0.9819229710847139
654,266077,-0.004325283,0.004547187,0.005054181,2.8293242,0.090330526,16350000,250.0,0.046732,163500,202.64835691452026,22.58262965296149,0.9751954451203346
655,254232,-0.0044261664,0.0042206454,0.0077670193,2.825536,0.091839544,16375000,249.46,0.040828,163750,202.94034147262573,22.941410422198388,0.9454172514379025
656,248072,-0.0030079242,0.0044349087,0.0031016504,2.8252861,0.091381595,16400000,250.0,0.050427996,164000,203.243634223938,22.84539817607423,0.9760794397443533
657,256835,-0.0037719193,0.006435059,0.0027264566,2.8222766,0.09125305,16425000,250.0,0.081948,164250,203.54667568206787,22.813259756402402,0.981636755168438
658,255331,-0.004370994,0.00434151,2.4951131,2.8177695,0.07786852,16450000,247.62,0.038352,164500,203.8424038887024,22.701528929598645,0.7892132252454758
659,253548,-0.0026155512,0.005891337,0.004747079,2.8163383,0.092702284,16475000,250.0,0.072060004,164750,204.13890767097473,23.175571773737556,0.9680730924010277
660,257536,-0.0047789747,0.005182283,0.0050188215,2.8134706,0.09167958,16500000,250.0,0.057516,165000,204.43379640579224,22.919895326485058,0.9682162627577782
661,254456,-0.0047649895,0.0036346423,0.003389554,2.8109856,0.09129681,16525000,250.0,0.036439996,165250,204.73279428482056,22.824202979555047,0.9744138289242983
662,260793,-0.0029952335,0.0061604157,0.0024748417,2.8076644,0.0922774,16550000,250.0,0.076324,165500,205.02984285354614,23.069350732381153,0.9713988900184631
663,253492,-0.0045383545,0.0045451727,0.005415328,2.8037317,0.09078147,16575000,250.0,0.04762,165750,205.3198218345642,22.695369437590283,0.9683382101356983
664,257289,-0.0040854127,0.0034825816,0.002918927,2.7997124,0.09110689,16600000,250.0,0.030908,166000,205.61892795562744,22.776723651328158,0.9773183818906546
665,258306,-0.0049608625,0.0057130437,0.01708679,2.7958143,0.08981772,16625000,250.0,0.06333201,166250,205.91553688049316,22.45442935924877,0.9463146068155766
666,255223,-0.0047176396,0.0043912707,0.0024906977,2.7933547,0.092261896,16650000,250.0,0.046563998,166500,206.21240949630737,23.06547262386441,0.9702303782105446
667,255453,-0.0034759515,0.0051007248,0.015970116,2.7897522,0.09071756,16675000,250.0,0.056947995,166750,206.50976014137268,22.679389198048156,0.951298002153635
668,251802,-0.003753372,0.004925376,0.0031968306,2.7851574,0.09080381,16700000,250.0,0.056339998,167000,206.80558943748474,22.700951331098477,0.9743897058069706
669,249754,-0.0034394755,0.006079616,0.0023645828,2.7799828,0.09190914,16725000,250.0,0.073404,167250,207.10350251197815,22.977284863524766,0.9798722304403782
670,258161,-0.0049484065,0.009103229,0.01368928,2.774322,0.09026926,16750000,248.86,0.121176004,167500,207.40498423576355,22.572320340629936,0.9519642628729343
671,255770,-0.0029773205,0.0077331862,0.003294279,2.7704773,0.09214749,16775000,250.0,0.09878799,167750,207.7006938457489,23.03687366763261,0.965277437120676
672,260106,-0.004849783,0.0054395543,0.009635788,2.7689624,0.09095049,16800000,250.0,0.059224002,168000,207.99712562561035,22.737622963002742,0.949293065816164
673,247580,-0.00427281,0.0052555827,0.045922287,2.767946,0.08904727,16825000,250.0,0.053564,168250,208.29059743881226,22.26181352220463,0.9517286270856857
674,255067,-0.0041406383,0.0054124882,0.007384368,2.768744,0.09149796,16850000,250.0,0.061160006,168500,208.5905146598816,22.874489961784857,0.9439982771873474
675,258979,-0.004004502,0.0038068995,0.0022909115,2.766088,0.09218454,16875000,250.0,0.037800003,168750,208.88640141487122,23.046134760953876,0.9742777962237597
676,259389,-0.0036462448,0.0043713083,0.0020648488,2.7622077,0.09254799,16900000,250.0,0.050812,169000,209.18389105796814,23.136996753831337,0.9757856484502554
677,255861,-0.0042275838,0.0032798443,0.0023628322,2.7584014,0.09182293,16925000,250.0,0.028748002,169250,209.48074197769165,22.955731716022868,0.9787495546042919
678,233213,-0.0047008726,0.0042110076,0.010860168,2.75535,0.092246875,16950000,249.45,0.041176,169500,209.78271412849426,23.063214846864575,0.9393643252551556
679,242142,-0.0036174897,0.003890552,0.0029987486,2.7519183,0.09123215,16975000,250.0,0.04014,169750,210.09446811676025,22.8080379959149,0.9792658090591431
680,248659,-0.0036817093,0.0046642823,0.002831204,2.7466235,0.09204843,17000000,250.0,0.052348,170000,210.40398001670837,23.012105982980156,0.9736200980842113
681,262177,-0.004166068,0.0040099425,0.0016972773,2.7401981,0.09170107,17025000,250.0,0.039532,170250,210.7033760547638,22.92526604398794,0.9828067906200886
682,254338,-0.004403876,0.005438051,0.008106132,2.735546,0.09177509,17050000,249.42,0.061836004,170500,211.00217080116272,22.928527433852143,0.9496207945048809
683,253207,-0.0034400024,0.005555815,0.0020169327,2.732433,0.09306372,17075000,250.0,0.060128003,170750,211.29828262329102,23.26593025224218,0.9781776089221239
684,254070,-0.004190561,0.0042052413,0.0029711095,2.730548,0.09134262,17100000,250.0,0.041992,171000,211.59152269363403,22.835651706786464,0.976660093292594
685,252128,-0.0041128406,0.0045593497,0.006765262,2.7284813,0.09024827,17125000,250.0,0.047344,171250,211.8878993988037,22.562067189194423,0.9678377211093903
686,245861,-0.0037165596,0.0058667986,0.0019623474,2.7262194,0.09271918,17150000,250.0,0.071456,171500,212.1819019317627,23.17979451944615,0.9763140324503183
687,240413,-0.0039456696,0.005039106,0.005300761,2.7210011,0.09134836,17175000,250.0,0.057028003,171750,212.48094296455383,22.837089061340667,0.9626682922244072
688,263869,-0.0039751013,0.005175491,0.002020597,2.71756,0.09197397,17200000,250.0,0.057368,172000,212.7890648841858,22.99349013205496,0.9800474625080824
689,244024,-0.0037344967,0.004757203,0.007976329,2.7171512,0.0904119,17225000,250.0,0.04928,172250,213.08092284202576,22.602977471028208,0.9604106731712818
690,255613,-0.003967291,0.005118205,0.002239301,2.7173777,0.0924946,17250000,250.0,0.058331996,172500,213.37829327583313,23.12364962917469,0.9790326487272978
691,254839,-0.0047441674,0.0041209524,0.0015963817,2.7153914,0.09171748,17275000,250.0,0.039416004,172750,213.67402410507202,22.929370323605994,0.9839506819844246
692,254696,-0.004079634,0.0047504283,0.002822543,2.7110229,0.091800496,17300000,250.0,0.054132003,173000,213.9702045917511,22.950124930048403,0.9703470934182405
693,248821,-0.0043683527,0.003761718,0.0017144133,2.7039042,0.091834314,17325000,250.0,0.035072,173250,214.2666997909546,22.958580767795137,0.9819696266204119
694,241901,-0.004704156,0.0047626253,0.0027983736,2.6954966,0.09099321,17350000,250.0,0.054308005,173500,214.5727458000183,22.748301660342985,0.9796952120959759
695,245206,-0.0036127518,0.002732398,0.003554764,2.691975,0.09098961,17375000,250.0,0.021287998,173750,214.87796020507812,22.74740544966313,0.9749478921294212
696,255995,-0.004942138,0.0043991026,0.012880778,2.689165,0.09039711,17400000,249.51,0.043392,174000,215.18208146095276,22.577794836364266,0.9473481960594654
697,256658,-0.0033795647,0.0047846627,0.005292683,2.6884928,0.091319755,17425000,250.0,0.051688004,174250,215.48064041137695,22.829938278620574,0.9694715291261673
698,248499,-0.0043937545,0.0039421422,0.0025855894,2.6864023,0.09288746,17450000,250.0,0.041524,174500,215.78037023544312,23.221866950059702,0.9665116183459759
699,262574,-0.004359834,0.0033341988,0.0036686454,2.6820703,0.09122019,17475000,250.0,0.030016,174750,216.07821369171143,22.8050476335892,0.9764133710414171
700,247010,-0.0045259786,0.0034882496,0.0014537211,2.6754446,0.09280769,17500000,250.0,0.031303998,175000,216.37493634223938,23.201921049044177,0.9803413599729538
701,245422,-0.0048415447,0.0050977515,0.003247243,2.667153,0.09069761,17525000,250.0,0.056192,175250,216.67364239692688,22.6744029902084,0.9794984869658947
702,240719,-0.005408832,0.004652201,0.0024313973,2.6597831,0.09075267,17550000,250.0,0.04548,175500,216.9756646156311,22.688164712232172,0.9819553457200527
703,252487,-0.0042640283,0.003514316,0.0016468266,2.6513345,0.091090605,17575000,250.0,0.034228,175750,217.27909207344055,22.77265051707432,0.9863295685499907
704,250611,-0.0044793254,0.004632554,0.0019308599,2.6430206,0.09276448,17600000,250.0,0.053280003,176000,217.5784924030304,23.191119664164727,0.9711958114057779
705,234945,-0.005727947,0.006829967,0.14342415,2.63594,0.08718299,17625000,250.0,0.069352,176250,217.87726426124573,21.79574743167086,0.9449652060866356
706,248965,-0.003749717,0.005981741,0.01660103,2.6322112,0.091054685,17650000,249.45,0.071863994,176500,218.18725490570068,22.81185020967505,0.9295020550489426
707,249813,-0.0032858476,0.004756854,0.0037481445,2.6303577,0.09202405,17675000,250.0,0.053136,176750,218.48234367370605,23.006014492322212,0.9685472957789898
708,247889,-0.0046331678,0.003916556,0.0051852427,2.627068,0.09137685,17700000,250.0,0.040072,177000,218.78053522109985,22.84421003835205,0.9681794755160809
709,252938,-0.0049216016,0.0029450757,0.0032421811,2.622269,0.09130004,17725000,250.0,0.02304,177250,219.08717393875122,22.825008143623364,0.9791558366268873
710,246378,-0.004876249,0.0034263663,0.0017328989,2.61778,0.091096565,17750000,250.0,0.026312,177500,219.39808320999146,22.774141576090624,0.9842923022806644
711,212450,-0.004443251,0.004877274,0.00157649,2.613239,0.09284938,17775000,250.0,0.053148,177750,219.69832587242126,23.212349166756393,0.9745056368410587
712,250398,-0.004209091,0.00547212,0.021518677,2.6099896,0.09130305,17800000,249.36,0.05662,178000,220.01717352867126,22.907118965399658,0.9388410709798336
713,250664,-0.003860775,0.005149553,0.0022421465,2.611936,0.09193042,17825000,250.0,0.058496,178250,220.3159203529358,22.982605483494115,0.9792108703404665
714,255039,-0.0025490033,0.0058050654,0.0020924434,2.6114364,0.09183766,17850000,250.0,0.068512,178500,220.62098598480225,22.95941459954949,0.9794854987412691
715,249009,-0.004038231,0.00466423,0.019516557,2.6098256,0.0913722,17875000,249.39,0.043711998,178750,220.92221355438232,22.897534965353735,0.9310553967952728
716,244261,-0.00386982,0.0042420304,0.0024797064,2.6077259,0.092455305,17900000,250.0,0.043920003,179000,221.22502064704895,23.113825429671778,0.9751918762922287
717,250237,-0.004920987,0.003679759,0.0019003488,2.602453,0.092353866,17925000,250.0,0.035652,179250,221.52489614486694,23.088465817160905,0.976857015863061
718,215102,-0.004561455,0.0040644156,0.0036961366,2.596479,0.09112618,17950000,250.0,0.040248,179500,221.8213267326355,22.781544469461004,0.9710029773414135
719,240743,-0.0034430898,0.006709817,0.0038358227,2.5900815,0.09032327,17975000,250.0,0.085472,179750,222.13304495811462,22.580817610704326,0.9754939544945955
720,243095,-0.003875797,0.005574753,0.00942083,2.5859423,0.09120054,18000000,249.49,0.064368,180000,222.44361233711243,22.824913678349112,0.95267204195261
721,245501,-0.0032202234,0.007190852,0.0035770175,2.5841103,0.09153821,18025000,250.0,0.09162799,180250,222.74503803253174,22.884553967514805,0.9721914492547512
722,246070,-0.0043784445,0.005728727,0.0017331683,2.5780988,0.09155039,18050000,250.0,0.069104,180500,223.0497908592224,22.88759778855274,0.981470325961709
723,242152,-0.004542207,0.004646302,0.0029331907,2.5726576,0.09160827,18075000,250.0,0.047484,180750,223.3529016971588,22.90206650008593,0.9784158654510975
724,254631,-0.0038287411,0.005520927,0.003824144,2.570067,0.090889685,18100000,250.0,0.06354,181000,223.6540379524231,22.722420693978492,0.9736605416983366
725,240895,-0.0035326802,0.0046951007,0.001746032,2.5679014,0.09175304,18125000,250.0,0.050976,181250,223.95083284378052,22.9382626974238,0.9804970696568489
