explained_variance,policy_loss,approxkl,clipfrac,value_loss,n_updates,true_reward,total_timesteps,ep_len_mean,time_elapsed,fps,ep_reward_mean,policy_entropy,serial_timesteps
0.9341789111495018,-0.0023538473,0.0017576158,0.01514,16.729883,154,-0.30615324,3850000,121.12,47.25800585746765,252926,-13.304407396300885,5.785058,38500
0.9397762604057789,-0.0009997608,0.0032139153,0.031344,11.745658,155,-0.300533,3875000,115.49,47.545196294784546,247443,-4.328735855846571,5.7824793,38750
0.9421098083257675,-0.0017269242,0.0020598795,0.018516,11.123594,156,-0.29249382,3900000,112.1,47.843936920166016,246520,-5.098116096232897,5.7803707,39000
0.9475362747907639,-0.001739009,0.0014042113,0.011112,11.737414,157,-0.29658797,3925000,134.44,48.14273238182068,248656,-13.174481419715498,5.77977,39250
0.9391347393393517,-0.0022357896,0.001586369,0.011952,11.815733,158,-0.2822555,3950000,127.86,48.43724346160889,243912,-5.297834139244328,5.779278,39500
0.944385502487421,-0.00088059914,0.0015907732,0.013088,10.374762,159,-0.30042568,3975000,124.75,48.73554182052612,251752,-7.00586797061625,5.77833,39750
0.9417925924062729,-0.0013262045,0.0012391336,0.009432001,17.223335,160,-0.35261586,4000000,119.77,49.02935194969177,239869,-15.144577955447112,5.7776823,40000
0.9409228600561619,-0.00261831,0.0017148086,0.014328,12.001493,161,-0.30374002,4025000,127.94,49.32552886009216,250799,-12.515038667572771,5.776909,40250
0.9489765428006649,-0.0015267206,0.0012011573,0.0087439995,14.619843,162,-0.3174464,4050000,129.0,49.61868977546692,242675,-12.184087943718442,5.7763953,40500
0.9414137788116932,-0.0015703163,0.0012117142,0.00824,14.971799,163,-0.30860814,4075000,122.18,49.922492265701294,244677,-7.19454921198394,5.7765164,40750
0.9447721764445305,-0.0011857605,0.0015692519,0.013367998,10.629553,164,-0.28107584,4100000,118.14,50.218913555145264,241777,-5.832408855416012,5.7765293,41000
0.9415124654769897,-0.0026071337,0.0017970435,0.01508,14.052661,165,-0.3318542,4125000,116.55,50.514514446258545,246095,-10.939670089054417,5.7766256,41250
0.9386936165392399,-0.0022896258,0.0014204023,0.010636,13.968878,166,-0.2895437,4150000,128.69,50.80606198310852,246397,-7.528522770352039,5.7766175,41500
0.9342824667692184,-0.0023515304,0.0010061075,0.006632,13.26727,167,-0.2852697,4175000,117.94,51.098607778549194,248498,-6.04565249354373,5.774247,41750
0.9504822790622711,-0.0019229635,0.00144087,0.011372,12.636842,168,-0.31422642,4200000,129.85,51.39270639419556,245464,-16.42706543828626,5.7715454,42000
0.9335590302944183,-0.0020989936,0.0011057599,0.007836,15.219208,169,-0.29405284,4225000,121.87,51.68570065498352,252681,-6.529324465994064,5.768643,42250
