t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
16.449999999999772,-9.890078269824397,0,3.5213682619572673,1,0,0,0,0.29572634760854655,0,-1.9780156539648792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.459999999999773,-9.887101228169874,0,3.501591075866875,1,0,0,0,0.299681784826625,0,-1.9774202456339747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.469999999999775,-9.88408463812362,0,3.481819883410177,1,0,0,0,0.30363602331796463,0,-1.9768169276247238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.479999999999777,-9.88102851175199,0,3.4620547636719254,1,0,0,0,0.3075890472656149,0,-1.9762057023503983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.489999999999778,-9.877932861279493,0,3.4422957957125684,1,0,0,0,0.3115408408574863,0,-1.9755865722558985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.49999999999978,-9.874797699088719,0,3.422543058567952,1,0,0,0,0.3154913882864096,0,-1.9749595398177437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.50999999999978,-9.871623037720314,0,3.402796631248998,1,0,0,0,0.3194406737502004,0,-1.9743246075440628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.519999999999783,-9.86840888987292,0,3.3830565927413847,1,0,0,0,0.323388681451723,0,-1.9736817779745843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.529999999999784,-9.865155268403127,0,3.3633230220052495,1,0,0,0,0.32733539559895014,0,-1.9730310536806255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.539999999999786,-9.861862186325412,0,3.3435959979748433,1,0,0,0,0.33128080040503133,0,-1.9723724372650826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.549999999999788,-9.858529656812102,0,3.323875599558237,1,0,0,0,0.3352248800883526,0,-1.9717059313624203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.55999999999979,-9.85515769319331,0,3.304161905636998,1,0,0,0,0.33916761887260044,0,-1.9710315386386619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.56999999999979,-9.851746308956882,0,3.2844549950658704,1,0,0,0,0.34310900098682595,0,-1.9703492617913765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.579999999999792,-9.848295517748356,0,3.2647549466724795,1,0,0,0,0.3470490106655041,0,-1.9696591035496713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.589999999999794,-9.844805333370891,0,3.2450618392569885,1,0,0,0,0.3509876321486023,0,-1.9689610666741781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.599999999999795,-9.841275769785218,0,3.2253757515918005,1,0,0,0,0.3549248496816399,0,-1.9682551539570436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.609999999999797,-9.837706841109588,0,3.20569676242124,1,0,0,0,0.358860647515752,0,-1.9675413682219176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6199999999998,-9.834098561619708,0,3.186024950461233,1,0,0,0,0.3627950099077534,0,-1.9668197123239417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6299999999998,-9.830450945748696,0,3.1663603943990104,1,0,0,0,0.366727921120198,0,-1.9660901891497393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.6399999999998,-9.82676400808701,0,3.1467031728927646,1,0,0,0,0.37065936542144706,0,-1.9653528016174018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.649999999999803,-9.823037763382391,0,3.1270533645713563,1,0,0,0,0.37458932708572873,0,-1.9646075526764781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.659999999999805,-9.819272226539816,0,3.1074110480339927,1,0,0,0,0.37851779039320144,0,-1.9638544453079634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.669999999999806,-9.815467412621429,0,3.0877763018499094,1,0,0,0,0.3824447396300182,0,-1.9630934825242856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
